TABLE_SCHEMA|TABLE_NAME|COLUMN_NAME|DATA_TYPE|CHARACTER_MAXIMUM_LENGTH|IS_NULLABLE|COLUMN_DEFAULT|IS_PK
dbo|tblPerson|EthicalCompetency|bit|NULL|NO|((0))|
dbo|tblPerson|InterculturalCompetency|bit|NULL|NO|((0))|
dbo|tblPerson|AllowAutoRecertification|bit|NULL|NO|NULL|
dbo|tblPerson|KnowledgeTest|bit|NULL|NO|NULL|
dbo|tblPerson|MfaCode|nvarchar|50|YES|NULL|
dbo|tblPerson|MfaExpireStartDate|datetime|NULL|YES|NULL|
dbo|tblPerson|EmailCodeExpireStartDate|datetime|NULL|YES|NULL|
dbo|tblPerson|AccessDisabledByNcms|bit|NULL|YES|((0))|
dbo|tblPerson|LastEmailCode|int|NULL|NO|((0))|
dbo|tblPerson|IsDeleted|bit|NULL|NO|((0))|
dbo|tblPerson|DeletedOn|datetime|NULL|YES|NULL|
dbo|tblPerson|DeletedBy|nvarchar|256|YES|NULL|
dbo|tblPerson|IncludeInPD|bit|NULL|NO|((0))|
dbo|tblPersonAccessBlock|PersonAccessBlockId|int|NULL|NO|NULL|PK
dbo|tblPersonAccessBlock|PersonId|int|NULL|NO|NULL|
dbo|tblPersonAccessBlock|AccessDisabledTypeId|tinyint|NULL|NO|NULL|
dbo|tblPersonAccessBlock|AccessDisabledStart|datetime|NULL|YES|NULL|
dbo|tblPersonAccessBlock|AccessDisabledEnd|datetime|NULL|YES|NULL|
dbo|tblPersonAccessBlock|AccessDisabledReason|nvarchar|500|YES|NULL|
dbo|tblPersonAccessBlock|UserId|int|NULL|NO|NULL|
dbo|tblPersonAccessBlock|CreatedOn|datetime|NULL|NO|(sysdatetime())|
dbo|tblPersonAccessBlock|BlockStatus|nvarchar|50|YES|NULL|
dbo|tblPersonAttachment|PersonAttachmentId|int|NULL|NO|NULL|PK
dbo|tblPersonAttachment|PersonId|int|NULL|NO|NULL|
dbo|tblPersonAttachment|StoredFileId|int|NULL|NO|NULL|
dbo|tblPersonAttachment|Description|nvarchar|255|NO|NULL|
dbo|tblPersonImage|PersonImageId|int|NULL|NO|NULL|PK
dbo|tblPersonImage|PersonId|int|NULL|NO|NULL|
dbo|tblPersonImage|Photo|varbinary|-1|YES|NULL|
dbo|tblPersonImage|Signature|varbinary|-1|YES|NULL|
dbo|tblPersonImage|ApplicationFirstPage|varbinary|-1|YES|NULL|
dbo|tblPersonImage|ApplicationLastPage|varbinary|-1|YES|NULL|
dbo|tblPersonImage|PhotoDate|datetime|NULL|YES|NULL|
dbo|tblPersonImage|IncludeInPD|bit|NULL|NO|((0))|
dbo|tblPersonName|PersonNameId|int|NULL|NO|NULL|PK
dbo|tblPersonName|PersonId|int|NULL|NO|NULL|
dbo|tblPersonName|GivenName|varchar|100|NO|NULL|
dbo|tblPersonName|OtherNames|varchar|100|NO|NULL|
dbo|tblPersonName|Surname|varchar|100|NO|NULL|
dbo|tblPersonName|TitleId|int|NULL|YES|NULL|
dbo|tblPersonName|EffectiveDate|datetime|NULL|NO|NULL|
dbo|tblPersonName|AlternativeGivenName|nvarchar|100|NO|('')|
dbo|tblPersonName|AlternativeSurname|nvarchar|100|NO|('')|
dbo|tblPhone|PhoneId|int|NULL|NO|NULL|PK
dbo|tblPhone|EntityId|int|NULL|NO|NULL|
dbo|tblPhone|CountryCode|varchar|4|NO|('')|
dbo|tblPhone|AreaCode|varchar|4|NO|('')|
dbo|tblPhone|LocalNumber|varchar|50|NO|('')|
dbo|tblPhone|Number|varchar|60|YES|NULL|
dbo|tblPhone|Note|varchar|50|NO|NULL|
dbo|tblPhone|IncludeInPD|bit|NULL|NO|NULL|
dbo|tblPhone|AllowSmsNotification|bit|NULL|NO|((0))|
dbo|tblPhone|Invalid|bit|NULL|NO|((0))|
dbo|tblPhone|PrimaryContact|bit|NULL|NO|((0))|
dbo|tblPhone|ExaminerCorrespondence|bit|NULL|NO|((0))|
dbo|tblPodHistory|PodHistoryId|int|NULL|NO|NULL|PK
dbo|tblPodHistory|PodName|nvarchar|500|NO|NULL|
dbo|tblPodHistory|StartedDate|datetime|NULL|NO|NULL|
dbo|tblPodHistory|TerminationDate|datetime|NULL|YES|NULL|
dbo|tblPodHistory|FolderPath|nvarchar|1500|NO|NULL|
dbo|tblPodHistory|DeletionError|nvarchar|-1|YES|NULL|
dbo|tblPostcode|PostcodeId|int|NULL|NO|NULL|PK
dbo|tblPostcode|SuburbId|int|NULL|NO|NULL|
dbo|tblPostcode|Postcode|char|4|NO|NULL|
dbo|tblProductSpecification|ProductSpecificationId|int|NULL|NO|NULL|PK
dbo|tblProductSpecification|ProductCategoryId|int|NULL|NO|NULL|
dbo|tblProductSpecification|Name|nvarchar|100|NO|NULL|
dbo|tblProductSpecification|Description|varchar|500|NO|NULL|
dbo|tblProductSpecification|Code|nvarchar|20|YES|NULL|
dbo|tblProductSpecification|CostPerUnit|money|NULL|NO|NULL|
dbo|tblProductSpecification|GSTApplies|bit|NULL|NO|NULL|
dbo|tblProductSpecification|GLCodeId|int|NULL|NO|NULL|
dbo|tblProductSpecification|BatchQuantity|int|NULL|NO|NULL|
dbo|tblProductSpecification|Inactive|bit|NULL|NO|((0))|
dbo|tblProductSpecification|JobTypeId|int|NULL|NO|((1))|
dbo|tblProductSpecification|TrackingActivity|varchar|255|YES|NULL|
dbo|tblProductSpecification|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tblProductSpecification|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblProductSpecification|ModifiedUser|int|NULL|NO|NULL|
dbo|tblProfessionalDevelopmentActivity|ProfessionalDevelopmentActivityId|int|NULL|NO|NULL|PK
dbo|tblProfessionalDevelopmentActivity|ProfessionalDevelopmentCategoryId|int|NULL|NO|NULL|
dbo|tblProfessionalDevelopmentActivity|ProfessionalDevelopmentRequirementId|int|NULL|NO|NULL|
dbo|tblProfessionalDevelopmentActivity|Notes|nvarchar|-1|YES|NULL|
dbo|tblProfessionalDevelopmentActivity|Description|nvarchar|200|NO|NULL|
dbo|tblProfessionalDevelopmentActivity|DateCompleted|date|NULL|NO|NULL|
dbo|tblProfessionalDevelopmentActivity|PersonId|int|NULL|NO|NULL|
dbo|tblProfessionalDevelopmentActivityAttachment|ProfessionalDevelopmentActivityAttachmentId|int|NULL|NO|NULL|PK
dbo|tblProfessionalDevelopmentActivityAttachment|ProfessionalDevelopmentActivityId|int|NULL|NO|NULL|
dbo|tblProfessionalDevelopmentActivityAttachment|StoredFileId|int|NULL|NO|NULL|
dbo|tblProfessionalDevelopmentActivityAttachment|Description|nvarchar|255|YES|NULL|
dbo|tblProfessionalDevelopmentCategory|ProfessionalDevelopmentCategoryId|int|NULL|NO|NULL|PK
dbo|tblProfessionalDevelopmentCategory|Name|nvarchar|50|NO|NULL|
dbo|tblProfessionalDevelopmentCategory|Description|nvarchar|500|YES|NULL|
dbo|tblProfessionalDevelopmentCategory|ProfessionalDevelopmentCategoryGroupId|int|NULL|YES|NULL|
dbo|tblProfessionalDevelopmentCategory|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tblProfessionalDevelopmentCategory|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblProfessionalDevelopmentCategory|ModifiedUser|int|NULL|NO|NULL|
dbo|tblProfessionalDevelopmentCategoryGroup|ProfessionalDevelopmentCategoryGroupId|int|NULL|NO|NULL|PK
dbo|tblProfessionalDevelopmentCategoryGroup|Name|varchar|50|NO|NULL|
dbo|tblProfessionalDevelopmentCategoryGroup|Description|nvarchar|200|NO|NULL|
dbo|tblProfessionalDevelopmentCategoryGroup|RequiredPointsPerYear|float|NULL|NO|NULL|
dbo|tblProfessionalDevelopmentCategoryGroup|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tblProfessionalDevelopmentCategoryGroup|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblProfessionalDevelopmentCategoryGroup|ModifiedUser|int|NULL|NO|NULL|
dbo|tblProfessionalDevelopmentCategoryRequirement|ProfessionalDevelopmentCategoryRequirementId|int|NULL|NO|NULL|PK
dbo|tblProfessionalDevelopmentCategoryRequirement|ProfessionalDevelopmentCategoryId|int|NULL|NO|NULL|
dbo|tblProfessionalDevelopmentCategoryRequirement|ProfessionalDevelopmentRequirementId|int|NULL|NO|NULL|
dbo|tblProfessionalDevelopmentCategoryRequirement|Points|int|NULL|NO|NULL|
dbo|tblProfessionalDevelopmentCategoryRequirement|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tblProfessionalDevelopmentCategoryRequirement|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblProfessionalDevelopmentCategoryRequirement|ModifiedUser|int|NULL|NO|NULL|
dbo|tblProfessionalDevelopmentCredentialApplication|ProfessionalDevelopmentCredentialApplicationId|int|NULL|NO|NULL|PK
dbo|tblProfessionalDevelopmentCredentialApplication|CredentialApplicationId|int|NULL|NO|NULL|
dbo|tblProfessionalDevelopmentCredentialApplication|ProfessionalDevelopmentActivityId|int|NULL|NO|NULL|
dbo|tblProfessionalDevelopmentRequirement|ProfessionalDevelopmentRequirementId|int|NULL|NO|NULL|PK
dbo|tblProfessionalDevelopmentRequirement|Name|nvarchar|200|YES|NULL|
dbo|tblProfessionalDevelopmentRequirement|DisplayName|nvarchar|200|NO|NULL|
dbo|tblProfessionalDevelopmentRequirement|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tblProfessionalDevelopmentRequirement|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblProfessionalDevelopmentRequirement|ModifiedUser|int|NULL|NO|NULL|
dbo|tblProfessionalDevelopmentSection|ProfessionalDevelopmentSectionId|int|NULL|NO|NULL|PK
dbo|tblProfessionalDevelopmentSection|Name|nvarchar|50|NO|NULL|
dbo|tblProfessionalDevelopmentSection|Description|nvarchar|200|NO|NULL|
dbo|tblProfessionalDevelopmentSection|RequiredPointsPerYear|float|NULL|NO|NULL|
dbo|tblProfessionalDevelopmentSection|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tblProfessionalDevelopmentSection|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblProfessionalDevelopmentSection|ModifiedUser|int|NULL|NO|NULL|
dbo|tblProfessionalDevelopmentSection|isActive|bit|NULL|YES|NULL|
dbo|tblProfessionalDevelopmentSectionCategory|ProfessionalDevelopmentSectionCategoryId|int|NULL|NO|NULL|PK
dbo|tblProfessionalDevelopmentSectionCategory|ProfessionalDevelopmentSectionId|int|NULL|NO|NULL|
dbo|tblProfessionalDevelopmentSectionCategory|ProfessionalDevelopmentCategoryId|int|NULL|NO|NULL|
dbo|tblProfessionalDevelopmentSectionCategory|PdPointsLimitTypeId|int|NULL|YES|NULL|
dbo|tblProfessionalDevelopmentSectionCategory|PointsLimit|int|NULL|YES|NULL|
dbo|tblProfessionalDevelopmentSectionCategory|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tblProfessionalDevelopmentSectionCategory|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblProfessionalDevelopmentSectionCategory|ModifiedUser|int|NULL|NO|NULL|
dbo|tblProfessionalDevelopmentSectionCategory|ProfessionalDevelopmentSubSectionId|int|NULL|YES|NULL|
dbo|tblProfessionalDevelopmentSectionCategory|isActive|bit|NULL|YES|NULL|
dbo|tblProfessionalDevelopmentSubSection|ProfessionalDevelopmentSubSectionId|int|NULL|NO|NULL|PK
dbo|tblProfessionalDevelopmentSubSection|SubSectionName|varchar|100|NO|NULL|
dbo|tblProfessionalDevelopmentSubSection|ProfessionalDevelopmentSectionId|int|NULL|NO|NULL|
dbo|tblProfessionalDevelopmentSubSection|RequiredPoints|int|NULL|YES|NULL|
dbo|tblProfessionalDevelopmentSubSection|DisplayOrder|int|NULL|YES|NULL|
dbo|tblProfessionalDevelopmentSubSection|IsActive|bit|NULL|YES|((1))|
dbo|tblQualification|QualificationId|int|NULL|NO|NULL|PK
dbo|tblQualification|EntityId|int|NULL|NO|NULL|
dbo|tblQualification|QualificationName|nvarchar|400|NO|NULL|
dbo|tblQualification|Institution|nvarchar|100|NO|NULL|
dbo|tblQualification|YearOfCompletion|nvarchar|4|NO|NULL|
dbo|tblQualification|IncludeInPD|bit|NULL|NO|NULL|
dbo|tblQualification|Invalid|bit|NULL|NO|((0))|
dbo|tblRecertification|RecertificationId|int|NULL|NO|NULL|PK
dbo|tblRecertification|CredentialApplicationId|int|NULL|NO|NULL|
dbo|tblRecertification|CertificationPeriodId|int|NULL|NO|NULL|
dbo|tblRefundMethodType|RefundMethodTypeId|int|NULL|NO|NULL|PK
dbo|tblRefundMethodType|Name|nvarchar|50|NO|NULL|
dbo|tblRefundMethodType|DisplayName|nvarchar|50|NO|NULL|
dbo|tblRefundMethodType|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tblRefundMethodType|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblRefundMethodType|ModifiedUser|int|NULL|NO|NULL|
dbo|tblRefundPolicyParameter|RefundPolicyParameterId|int|NULL|NO|NULL|PK
dbo|tblRefundPolicyParameter|CredentialApplicationRefundPolicyId|int|NULL|NO|NULL|
dbo|tblRefundPolicyParameter|Name|nvarchar|50|NO|NULL|
dbo|tblRefundPolicyParameter|Value|nvarchar|50|NO|NULL|
dbo|tblRefundPolicyParameter|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tblRefundPolicyParameter|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblRefundPolicyParameter|ModifiedUser|int|NULL|NO|NULL|
dbo|tblRegistrationRequest|RegistrationRequestID|int|NULL|NO|NULL|PK
dbo|tblRegistrationRequest|NaatiNumber|int|NULL|YES|NULL|
dbo|tblRegistrationRequest|GivenName|nvarchar|255|YES|NULL|
dbo|tblRegistrationRequest|FamilyName|nvarchar|255|YES|NULL|
dbo|tblRegistrationRequest|DateOfBirth|datetime|NULL|YES|NULL|
dbo|tblRegistrationRequest|EmailAddress|nvarchar|255|YES|NULL|
dbo|tblRegistrationRequest|DateRequested|datetime|NULL|YES|NULL|
dbo|tblRegistrationRequest|Gender|bit|NULL|YES|NULL|
dbo|tblRegistrationRequest|Title|varchar|50|YES|NULL|
dbo|tblRolePlayer|RolePlayerId|int|NULL|NO|NULL|PK
dbo|tblRolePlayer|PersonId|int|NULL|NO|NULL|
dbo|tblRolePlayer|SessionLimit|int|NULL|NO|NULL|
dbo|tblRolePlayer|Rating|decimal|NULL|YES|NULL|
dbo|tblRolePlayer|Senior|bit|NULL|NO|NULL|
dbo|tblRolePlayerRoleType|RolePlayerRoleTypeId|int|NULL|NO|NULL|PK
dbo|tblRolePlayerRoleType|Name|nvarchar|50|NO|NULL|
dbo|tblRolePlayerRoleType|DisplayName|nvarchar|50|NO|NULL|
dbo|tblRolePlayerRoleType|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tblRolePlayerRoleType|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblRolePlayerRoleType|ModifiedUser|int|NULL|NO|NULL|
dbo|tblRolePlayerStatusType|RolePlayerStatusTypeId|int|NULL|NO|NULL|PK
dbo|tblRolePlayerStatusType|Name|nvarchar|50|NO|NULL|
dbo|tblRolePlayerStatusType|DisplayName|nvarchar|50|NO|NULL|
dbo|tblRolePlayerStatusType|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tblRolePlayerStatusType|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblRolePlayerStatusType|ModifiedUser|int|NULL|NO|NULL|
dbo|tblRolePlayerTestLocation|RolePlayerTestLocationId|int|NULL|NO|NULL|PK
dbo|tblRolePlayerTestLocation|RolePlayerId|int|NULL|NO|NULL|
dbo|tblRolePlayerTestLocation|TestLocationId|int|NULL|NO|NULL|
dbo|tblRubricAssessementCriterionResult|RubricAssessementCriterionResultId|int|NULL|NO|NULL|PK
dbo|tblRubricAssessementCriterionResult|RubricTestComponentResultId|int|NULL|NO|NULL|
dbo|tblRubricAssessementCriterionResult|RubricMarkingAssessmentCriterionId|int|NULL|NO|NULL|
dbo|tblRubricAssessementCriterionResult|RubricMarkingBandId|int|NULL|YES|NULL|
dbo|tblRubricAssessementCriterionResult|Comments|nvarchar|4000|YES|NULL|
dbo|tblRubricAssessementCriterionResult|CommentDate|datetime|NULL|YES|(getdate())|
dbo|tblRubricMarkingAssessmentCriterion|RubricMarkingAssessmentCriterionId|int|NULL|NO|NULL|PK
dbo|tblRubricMarkingAssessmentCriterion|RubricMarkingCompetencyId|int|NULL|NO|NULL|
dbo|tblRubricMarkingAssessmentCriterion|Name|varchar|100|NO|NULL|
dbo|tblRubricMarkingAssessmentCriterion|Label|nvarchar|50|NO|NULL|
dbo|tblRubricMarkingAssessmentCriterion|DisplayOrder|int|NULL|NO|NULL|
dbo|tblRubricMarkingAssessmentCriterion|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tblRubricMarkingAssessmentCriterion|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblRubricMarkingAssessmentCriterion|ModifiedUser|int|NULL|NO|NULL|
dbo|tblRubricMarkingBand|RubricMarkingBandId|int|NULL|NO|NULL|PK
dbo|tblRubricMarkingBand|RubricMarkingAssessmentCriterionId|int|NULL|NO|NULL|
dbo|tblRubricMarkingBand|Label|nvarchar|50|NO|NULL|
dbo|tblRubricMarkingBand|Description|nvarchar|700|NO|NULL|
dbo|tblRubricMarkingBand|Level|int|NULL|NO|NULL|
dbo|tblRubricMarkingBand|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tblRubricMarkingBand|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblRubricMarkingBand|ModifiedUser|int|NULL|NO|NULL|
dbo|tblRubricMarkingCompetency|RubricMarkingCompetencyId|int|NULL|NO|NULL|PK
dbo|tblRubricMarkingCompetency|TestComponentTypeId|int|NULL|NO|NULL|
dbo|tblRubricMarkingCompetency|Name|varchar|50|NO|NULL|
dbo|tblRubricMarkingCompetency|Label|nvarchar|50|NO|NULL|
dbo|tblRubricMarkingCompetency|DisplayOrder|int|NULL|NO|NULL|
dbo|tblRubricMarkingCompetency|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tblRubricMarkingCompetency|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblRubricMarkingCompetency|ModifiedUser|int|NULL|NO|NULL|
dbo|tblRubricQuestionPassRule|RubricQuestionPassRuleId|int|NULL|NO|NULL|PK
dbo|tblRubricQuestionPassRule|TestSpecificationId|int|NULL|NO|NULL|
dbo|tblRubricQuestionPassRule|TestComponentTypeId|int|NULL|NO|NULL|
dbo|tblRubricQuestionPassRule|RubricMarkingAssessmentCriterionId|int|NULL|NO|NULL|
dbo|tblRubricQuestionPassRule|MaximumBandLevel|int|NULL|NO|NULL|
dbo|tblRubricQuestionPassRule|RuleGroup|varchar|10|YES|NULL|
dbo|tblRubricQuestionPassRule|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tblRubricQuestionPassRule|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblRubricQuestionPassRule|ModifiedUser|int|NULL|NO|NULL|
dbo|tblRubricTestBandRule|RubricTestBandRuleId|int|NULL|NO|NULL|PK
dbo|tblRubricTestBandRule|TestSpecificationId|int|NULL|NO|NULL|
dbo|tblRubricTestBandRule|TestResultEligibilityTypeId|int|NULL|NO|NULL|
dbo|tblRubricTestBandRule|TestComponentTypeId|int|NULL|NO|NULL|
dbo|tblRubricTestBandRule|RubricMarkingAssessmentCriterionId|int|NULL|NO|NULL|
dbo|tblRubricTestBandRule|MaximumBandLevel|int|NULL|NO|NULL|
dbo|tblRubricTestBandRule|NumberOfQuestions|int|NULL|NO|NULL|
dbo|tblRubricTestBandRule|RuleGroup|varchar|10|YES|NULL|
dbo|tblRubricTestBandRule|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tblRubricTestBandRule|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblRubricTestBandRule|ModifiedUser|int|NULL|NO|NULL|
dbo|tblRubricTestComponentResult|RubricTestComponentResultId|int|NULL|NO|NULL|PK
dbo|tblRubricTestComponentResult|TestComponentId|int|NULL|NO|NULL|
dbo|tblRubricTestComponentResult|WasAttempted|bit|NULL|NO|NULL|
dbo|tblRubricTestComponentResult|Successful|bit|NULL|YES|NULL|
dbo|tblRubricTestComponentResult|MarkingResultTypeId|int|NULL|NO|NULL|
dbo|tblRubricTestQuestionRule|RubricTestQuestionRuleId|int|NULL|NO|NULL|PK
dbo|tblRubricTestQuestionRule|TestSpecificationId|int|NULL|NO|NULL|
dbo|tblRubricTestQuestionRule|TestResultEligibilityTypeId|int|NULL|NO|NULL|
dbo|tblRubricTestQuestionRule|TestComponentTypeId|int|NULL|YES|NULL|
dbo|tblRubricTestQuestionRule|MinimumQuestionsAttempted|int|NULL|NO|NULL|
dbo|tblRubricTestQuestionRule|MinimumQuestionsPassed|int|NULL|NO|NULL|
dbo|tblRubricTestQuestionRule|RuleGroup|varchar|10|YES|NULL|
dbo|tblRubricTestQuestionRule|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tblRubricTestQuestionRule|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblRubricTestQuestionRule|ModifiedUser|int|NULL|NO|NULL|
dbo|tblSecurityNoun|SecurityNounId|int|NULL|NO|NULL|PK
dbo|tblSecurityNoun|Name|nvarchar|50|NO|NULL|
dbo|tblSecurityNoun|DisplayName|nvarchar|50|NO|NULL|
dbo|tblSecurityNoun|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tblSecurityNoun|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblSecurityNoun|ModifiedUser|int|NULL|NO|NULL|
dbo|tblSecurityRole|SecurityRoleId|int|NULL|NO|NULL|PK
dbo|tblSecurityRole|Name|nvarchar|50|NO|NULL|
dbo|tblSecurityRole|DisplayName|nvarchar|50|NO|NULL|
dbo|tblSecurityRole|Description|nvarchar|100|YES|NULL|
dbo|tblSecurityRole|System|bit|NULL|NO|NULL|
dbo|tblSecurityRole|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tblSecurityRole|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblSecurityRole|ModifiedUser|int|NULL|NO|NULL|
dbo|tblSecurityRule|SecurityRuleId|int|NULL|NO|NULL|PK
dbo|tblSecurityRule|SecurityRoleId|int|NULL|NO|NULL|
dbo|tblSecurityRule|SecurityNounId|int|NULL|NO|NULL|
dbo|tblSecurityRule|SecurityVerbMask|bigint|NULL|NO|NULL|
dbo|tblSecurityRule|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tblSecurityRule|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblSecurityRule|ModifiedUser|int|NULL|NO|NULL|
dbo|tblService|ServiceId|int|NULL|NO|NULL|PK
dbo|tblService|EntityId|int|NULL|NO|NULL|
dbo|tblService|ServiceOptionIds|nvarchar|100|NO|NULL|
dbo|tblService|OtherServiceText|nvarchar|100|YES|NULL|
dbo|tblService|IncludeInPD|bit|NULL|NO|NULL|
dbo|tblService|ServiceDisplayText|nvarchar|250|NO|NULL|
dbo|tblService|Invalid|bit|NULL|NO|((0))|
dbo|tblServiceOption|ServiceOptionId|int|NULL|NO|NULL|PK
dbo|tblServiceOption|DisplayName|nvarchar|100|NO|NULL|
dbo|tblServiceOption|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tblServiceOption|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblServiceOption|ModifiedUser|int|NULL|NO|NULL|
dbo|tblSkill|SkillId|int|NULL|NO|NULL|PK
dbo|tblSkill|SkillTypeId|int|NULL|NO|NULL|
dbo|tblSkill|Language1Id|int|NULL|NO|NULL|
dbo|tblSkill|Language2Id|int|NULL|NO|NULL|
dbo|tblSkill|DirectionTypeId|int|NULL|NO|NULL|
dbo|tblSkill|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tblSkill|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblSkill|ModifiedUser|int|NULL|NO|NULL|
dbo|tblSkill|Note|nvarchar|1000|YES|NULL|
dbo|tblSkillApplicationType|SkillApplicationTypeId|int|NULL|NO|NULL|PK
dbo|tblSkillApplicationType|SkillId|int|NULL|NO|NULL|
dbo|tblSkillApplicationType|CredentialApplicationTypeId|int|NULL|NO|NULL|
dbo|tblSkillApplicationType|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tblSkillApplicationType|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblSkillApplicationType|ModifiedUser|int|NULL|NO|NULL|
dbo|tblSkillType|SkillTypeId|int|NULL|NO|NULL|PK
dbo|tblSkillType|Name|varchar|50|NO|NULL|
dbo|tblSkillType|DisplayName|nvarchar|50|NO|NULL|
dbo|tblSkillType|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tblSkillType|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblSkillType|ModifiedUser|int|NULL|NO|NULL|
dbo|tblStoredFile|StoredFileId|int|NULL|NO|NULL|PK
dbo|tblStoredFile|ExternalFileId|nvarchar|-1|NO|NULL|
dbo|tblStoredFile|FileSize|int|NULL|NO|NULL|
dbo|tblStoredFile|FileName|nvarchar|255|YES|NULL|
dbo|tblStoredFile|UploadedByPersonId|int|NULL|YES|NULL|
dbo|tblStoredFile|UploadedByUserId|int|NULL|YES|NULL|
dbo|tblStoredFile|UploadedDateTime|datetime|NULL|YES|NULL|
dbo|tblStoredFile|DocumentTypeId|int|NULL|NO|((1))|
dbo|tblStoredFile|StoredFileStatusTypeId|int|NULL|NO|((1))|
dbo|tblStoredFile|StoredFileStatusChangeDate|datetime|NULL|NO|(getdate())|
dbo|tblStoredFileDeletePolicy|StoredFileDeletePolicyId|int|NULL|NO|NULL|PK
dbo|tblStoredFileDeletePolicy|PolicyExecutionOrder|int|NULL|NO|NULL|
dbo|tblStoredFileDeletePolicy|PolicyDescription|nvarchar|-1|NO|NULL|
dbo|tblStoredFileDeletePolicy|ModifiedByNaati|bit|NULL|YES|NULL|
dbo|tblStoredFileDeletePolicy|ModifiedDate|datetime|NULL|YES|NULL|
dbo|tblStoredFileDeletePolicy|ModifiedUser|int|NULL|YES|NULL|
dbo|tblStoredFileDeletePolicy|DaysToKeep|int|NULL|NO|NULL|
dbo|tblStoredFileDeletePolicyDocumentType|StoredFileDeletePolicyDocumentTypeId|int|NULL|NO|NULL|PK
dbo|tblStoredFileDeletePolicyDocumentType|DocumentTypeId|int|NULL|NO|NULL|
dbo|tblStoredFileDeletePolicyDocumentType|StoredFileDeletePolicyId|int|NULL|YES|NULL|
dbo|tblStoredFileDeletePolicyDocumentType|Description|nvarchar|-1|NO|NULL|
dbo|tblStoredFileDeletePolicyDocumentType|EntityType|nvarchar|50|YES|NULL|
dbo|tblStoredFileDeletePolicyDocumentType|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tblStoredFileDeletePolicyDocumentType|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblStoredFileDeletePolicyDocumentType|ModifiedUser|int|NULL|NO|NULL|
dbo|tblStoredFileStatusType|StoredFileStatusTypeId|int|NULL|NO|NULL|PK
dbo|tblStoredFileStatusType|Name|varchar|50|NO|NULL|
dbo|tblStoredFileStatusType|DisplayName|nvarchar|50|NO|NULL|
dbo|tblStoredFileStatusType|DisplayOrder|int|NULL|NO|((0))|
dbo|tblStoredFileStatusType|ModifiedByNaati|bit|NULL|NO|NULL|
dbo|tblStoredFileStatusType|ModifiedDate|datetime|NULL|NO|NULL|
dbo|tblStoredFileStatusType|ModifiedUser|int|NULL|NO|NULL|
dbo|tblSubmitTestDraft|SubmitTestDraftID|int|NULL|NO|NULL|PK
dbo|tblSubmitTestDraft|TestAttendanceID|int|NULL|NO|NULL|
